date;portfolio;benchmark
05.08.2005;104.9329695;92.2006757
06.08.2005;105.9822992;93.12268246
07.08.2005;105.9822992;93.12268246
08.08.2005;104.9224762;92.19145563
09.08.2005;103.8732514;91.26954108
10.08.2005;103.8732514;91.26954108
11.08.2005;102.8345189;90.35684566
12.08.2005;101.8061737;90.35684566
13.08.2005;101.8061737;89.45327721
14.08.2005;102.8242354;89.45327721
15.08.2005;103.8524778;90.34780998
16.08.2005;104.8910026;91.25128808
17.08.2005;105.9399126;90.3387752
18.08.2005;106.9993117;91.24216295
19.08.2005;108.0693048;91.24216295
20.08.2005;109.1499979;91.24216295
21.08.2005;108.0584979;90.32974132
22.08.2005;108.0584979;90.32974132
23.08.2005;108.0584979;91.23303873
24.08.2005;108.0584979;92.14536912
25.08.2005;106.9779129;92.14536912
26.08.2005;108.0476921;92.14536912
27.08.2005;106.9672151;92.14536912
28.08.2005;105.897543;93.06682281
29.08.2005;106.9565184;93.06682281
30.08.2005;106.9565184;93.06682281
31.08.2005;106.9565184;93.06682281
01.09.2005;106.9565184;93.99749104
02.09.2005;108.0260836;93.05751613
03.09.2005;109.1063444;93.05751613
04.09.2005;108.015281;93.05751613
05.09.2005;108.015281;92.12694097
06.09.2005;106.9351282;91.20567156
07.09.2005;105.8657769;90.29361484
08.09.2005;106.9244347;91.19655099
09.09.2005;107.993679;91.19655099
10.09.2005;106.9137422;91.19655099
11.09.2005;107.9828797;92.1085165
12.09.2005;107.9828797;93.02960167
13.09.2005;106.9030509;92.09930565
14.09.2005;106.9030509;92.09930565
15.09.2005;107.9720814;93.02029871
16.09.2005;106.8923605;92.09009572
17.09.2005;106.8923605;91.16919476
18.09.2005;105.8234369;91.16919476
19.09.2005;106.8816713;92.08088671
20.09.2005;105.8128546;92.08088671
21.09.2005;104.7547261;92.08088671
22.09.2005;105.8022733;91.16007784
23.09.2005;105.8022733;91.16007784
24.09.2005;105.8022733;91.16007784
25.09.2005;106.860296;91.16007784
26.09.2005;105.7916931;90.24847707
27.09.2005;105.7916931;89.34599229
28.09.2005;106.84961;89.34599229
29.09.2005;105.7811139;89.34599229
30.09.2005;105.7811139;90.23945222
01.10.2005;104.7233028;89.3370577
02.10.2005;103.6760698;90.23042827
03.10.2005;103.6760698;89.32812399
04.10.2005;102.6393091;89.32812399
05.10.2005;102.6393091;89.32812399
06.10.2005;103.6657021;89.32812399
07.10.2005;104.7023592;88.43484275
08.10.2005;103.6553356;88.43484275
09.10.2005;103.6553356;88.43484275
10.10.2005;103.6553356;88.43484275
11.10.2005;103.6553356;87.55049432
12.10.2005;103.6553356;86.67498938
13.10.2005;103.6553356;87.54173927
14.10.2005;102.6187822;86.66632188
15.10.2005;103.64497;86.66632188
16.10.2005;103.64497;87.5329851
17.10.2005;103.64497;86.65765525
18.10.2005;102.6085203;85.7910787
19.10.2005;103.6346055;84.93316791
20.10.2005;102.5982595;85.78249959
21.10.2005;103.6242421;85.78249959
22.10.2005;104.6604845;84.92467459
23.10.2005;104.6604845;85.77392134
24.10.2005;103.6138797;85.77392134
25.10.2005;104.6500185;85.77392134
26.10.2005;105.6965186;84.91618212
27.10.2005;105.6965186;84.0670203
28.10.2005;106.7534838;84.90769051
29.10.2005;105.685949;84.0586136
30.10.2005;106.7428085;84.0586136
31.10.2005;106.7428085;84.89919974
01.11.2005;105.6753804;84.05020774
02.11.2005;104.6186266;84.89070982
03.11.2005;105.6648129;84.04180272
04.11.2005;105.6648129;84.88222075
05.11.2005;104.6081647;84.88222075
06.11.2005;104.6081647;85.73104295
07.11.2005;105.6542464;86.58835338
08.11.2005;104.5977039;85.72246985
09.11.2005;105.6436809;86.57969455
10.11.2005;104.5872441;87.44549149
11.11.2005;103.5413717;86.57103658
12.11.2005;104.5767854;85.70532621
13.11.2005;103.5310176;86.56237947
14.11.2005;103.5310176;87.42800327
15.11.2005;104.5663277;86.55372324
16.11.2005;103.5206645;85.688186
17.11.2005;102.4854578;84.83130414
18.11.2005;101.4606032;84.83130414
19.11.2005;102.4752093;84.83130414
20.11.2005;102.4752093;85.67961719
21.11.2005;102.4752093;84.82282101
22.11.2005;102.4752093;84.82282101
23.11.2005;103.4999614;83.9745928
24.11.2005;102.4649617;84.81433873
25.11.2005;102.4649617;83.96619534
26.11.2005;101.4403121;83.12653339
27.11.2005;101.4403121;83.12653339
28.11.2005;101.4403121;82.29526806
29.11.2005;101.4403121;82.29526806
30.11.2005;100.425909;83.11822074
01.12.2005;101.4301681;83.94940294
02.12.2005;100.4158664;84.78889697
03.12.2005;101.4200251;84.78889697
04.12.2005;102.4342253;83.941008
05.12.2005;102.4342253;83.10159792
06.12.2005;102.4342253;82.27058195
07.12.2005;102.4342253;81.44787613
08.12.2005;103.4585676;82.26235489
09.12.2005;103.4585676;83.08497844
10.12.2005;104.4931533;83.08497844
11.12.2005;104.4931533;82.25412865
12.12.2005;103.4482217;83.07666994
13.12.2005;103.4482217;83.07666994
14.12.2005;104.4827039;83.90743664
15.12.2005;105.527531;83.90743664
16.12.2005;104.4722557;83.90743664
17.12.2005;103.4275331;84.746511
18.12.2005;104.4618085;85.59397611
19.12.2005;104.4618085;85.59397611
20.12.2005;105.5064265;86.44991587
21.12.2005;106.5614908;87.31441503
22.12.2005;105.4958759;88.18755918
23.12.2005;104.4409171;88.18755918
24.12.2005;105.4853263;89.06943478
25.12.2005;106.5401796;89.96012912
26.12.2005;107.6055814;89.96012912
27.12.2005;108.6816372;89.06052783
28.12.2005;108.6816372;88.16992255
29.12.2005;107.5948208;89.05162178
30.12.2005;107.5948208;89.05162178
31.12.2005;108.670769;89.942138
01.01.2006;107.5840613;89.942138
02.01.2006;106.5082207;89.04271662
03.01.2006;105.4431385;88.15228945
04.01.2006;106.4975699;89.03381235
05.01.2006;105.4325942;88.14347422
06.01.2006;104.3782682;89.02490896
07.01.2006;105.4220509;89.91515805
08.01.2006;105.4220509;89.91515805
09.01.2006;104.3678304;90.81430963
10.01.2006;103.3241521;91.72245273
11.01.2006;103.3241521;91.72245273
12.01.2006;104.3573936;90.8052282
13.01.2006;104.3573936;89.89717592
14.01.2006;105.4009676;90.79614768
15.01.2006;106.4549772;90.79614768
16.01.2006;107.519527;90.79614768
17.01.2006;108.5947223;90.79614768
18.01.2006;109.6806695;89.8881862
19.01.2006;109.6806695;89.8881862
20.01.2006;110.7774762;90.78706807
21.01.2006;111.885251;89.87919739
22.01.2006;113.0041035;89.87919739
23.01.2006;111.8740624;88.98040541
24.01.2006;111.8740624;89.87020947
25.01.2006;110.7553218;88.97150737
26.01.2006;111.862875;89.86122244
27.01.2006;112.9815038;89.86122244
28.01.2006;114.1113188;88.96261022
29.01.2006;114.1113188;89.85223632
30.01.2006;115.252432;89.85223632
31.01.2006;115.252432;90.75075869
01.02.2006;114.0999077;91.65826627
02.02.2006;115.2409068;92.57484894
03.02.2006;115.2409068;91.64910045
04.02.2006;115.2409068;92.56559145
05.02.2006;115.2409068;91.63993554
06.02.2006;115.2409068;91.63993554
07.02.2006;114.0884977;92.55633489
08.02.2006;112.9476127;91.63077154
09.02.2006;112.9476127;91.63077154
10.02.2006;114.0770889;91.63077154
11.02.2006;115.2178597;90.71446383
12.02.2006;115.2178597;91.62160847
13.02.2006;114.0656811;90.70539238
14.02.2006;114.0656811;89.79833846
15.02.2006;112.9250243;88.90035507
16.02.2006;111.7957741;88.90035507
17.02.2006;112.9137318;88.90035507
18.02.2006;112.9137318;89.78935862
19.02.2006;111.7845945;90.68725221
20.02.2006;111.7845945;91.59412473
21.02.2006;110.6667486;90.67818348
22.02.2006;111.7734161;89.77140165
23.02.2006;110.6556819;88.87368763
24.02.2006;110.6556819;88.87368763
25.02.2006;110.6556819;88.87368763
26.02.2006;111.7622387;89.76242451
27.02.2006;111.7622387;89.76242451
28.02.2006;112.8798611;90.66004875
01.03.2006;111.7510625;91.56664924
02.03.2006;112.8685731;91.56664924
03.03.2006;112.8685731;92.48231573
04.03.2006;112.8685731;91.55749258
05.03.2006;111.7398874;90.64191765
06.03.2006;111.7398874;91.54833683
07.03.2006;111.7398874;91.54833683
08.03.2006;110.6224885;92.4638202
09.03.2006;109.5162636;91.53918199
10.03.2006;109.5162636;92.45457381
11.03.2006;108.421101;92.45457381
12.03.2006;109.505312;93.37911955
13.03.2006;109.505312;93.37911955
14.03.2006;108.4102589;93.37911955
15.03.2006;108.4102589;92.44532836
16.03.2006;109.4943615;91.52087507
17.03.2006;109.4943615;92.43608382
18.03.2006;108.3994179;93.36044466
19.03.2006;107.3154237;92.42684022
20.03.2006;108.3885779;92.42684022
21.03.2006;107.3046921;91.50257181
22.03.2006;107.3046921;92.41759753
23.03.2006;107.3046921;93.34177351
24.03.2006;108.3777391;93.34177351
25.03.2006;109.4615164;93.34177351
26.03.2006;108.3669013;92.40835577
27.03.2006;108.3669013;92.40835577
28.03.2006;108.3669013;92.40835577
29.03.2006;107.2832323;91.48427221
30.03.2006;108.3560646;91.48427221
31.03.2006;107.2725039;91.48427221
01.04.2006;107.2725039;90.56942949
02.04.2006;106.1997789;91.47512379
03.04.2006;106.1997789;92.38987502
04.04.2006;105.1377811;93.31377377
05.04.2006;104.0864033;92.38063604
06.04.2006;105.1272673;93.3044424
07.04.2006;106.17854;94.23748682
08.04.2006;106.17854;94.23748682
09.04.2006;107.2403254;94.23748682
10.04.2006;106.1679222;95.17986169
11.04.2006;106.1679222;96.13166031
12.04.2006;107.2296014;96.13166031
13.04.2006;107.2296014;95.1703437
14.04.2006;107.2296014;95.1703437
15.04.2006;106.1573054;95.1703437
16.04.2006;107.2188784;94.21864027
17.04.2006;106.1466896;93.27645386
18.04.2006;107.2081565;94.2092184
19.04.2006;106.136075;95.15131059
20.04.2006;105.0747142;95.15131059
21.04.2006;104.0239671;96.10282369
22.04.2006;102.9837274;96.10282369
23.04.2006;104.0135647;95.14179546
24.04.2006;105.0537003;96.09321341
25.04.2006;104.0031633;97.05414554
26.04.2006;102.9631317;96.08360409
27.04.2006;102.9631317;97.04444013
28.04.2006;103.992763;97.04444013
29.04.2006;105.0326906;98.01488453
30.04.2006;106.0830175;98.99503338
01.05.2006;107.1438477;98.00508304
02.05.2006;108.2152862;98.00508304
03.05.2006;107.1331333;98.00508304
04.05.2006;106.061802;97.02503221
05.05.2006;106.061802;97.99528253
06.05.2006;107.12242;97.99528253
07.05.2006;108.1936442;97.01532971
08.05.2006;108.1936442;97.01532971
09.05.2006;107.1117078;97.98548301
10.05.2006;108.1828249;98.96533784
11.05.2006;108.1828249;97.97568446
12.05.2006;107.1009966;97.97568446
13.05.2006;107.1009966;96.99592761
14.05.2006;106.0299866;96.99592761
15.05.2006;104.9696868;97.96588689
16.05.2006;103.9199899;98.94554576
17.05.2006;104.9591898;99.93500122
18.05.2006;104.9591898;100.9343512
19.05.2006;104.9591898;101.9436947
20.05.2006;103.9095979;102.9631317
21.05.2006;103.9095979;101.9335004
22.05.2006;102.8705019;102.9528354
23.05.2006;103.8992069;103.9823637
24.05.2006;102.8602149;102.9425401
25.05.2006;103.888817;102.9425401
26.05.2006;104.9277052;103.9719655
27.05.2006;105.9769822;102.9322458
28.05.2006;104.9172124;102.9322458
29.05.2006;104.9172124;103.9615683
30.05.2006;103.8680403;103.9615683
31.05.2006;102.8293599;103.9615683
01.06.2006;103.8576535;103.9615683
02.06.2006;102.819077;102.9219526
03.06.2006;102.819077;103.9511721
04.06.2006;103.8472677;104.9906839
05.06.2006;104.8857404;106.0405907
06.06.2006;104.8857404;104.9801848
07.06.2006;104.8857404;103.9303829
08.06.2006;103.836883;104.9696868
09.06.2006;104.8752518;103.9199899
10.06.2006;103.8264993;102.88079
11.06.2006;104.8647643;101.8519821
12.06.2006;105.913412;100.8334623
13.06.2006;105.913412;99.82512766
14.06.2006;105.913412;98.82687638
15.06.2006;104.8542778;98.82687638
16.06.2006;104.8542778;97.83860762
17.06.2006;105.9028206;98.8169937
18.06.2006;104.8437924;97.82882376
19.06.2006;105.8922303;96.85053552
20.06.2006;105.8922303;96.85053552
21.06.2006;105.8922303;96.85053552
22.06.2006;106.9511526;96.85053552
23.06.2006;105.8816411;96.85053552
24.06.2006;104.8228247;97.81904088
25.06.2006;103.7745964;98.79723129
26.06.2006;104.8123424;97.80925897
27.06.2006;105.8604658;97.80925897
28.06.2006;105.8604658;98.78735156
29.06.2006;105.8604658;97.79947805
30.06.2006;106.9190705;96.82148327
01.07.2006;105.8498798;95.85326843
02.07.2006;105.8498798;94.89473575
03.07.2006;106.9083786;94.89473575
04.07.2006;107.9774624;94.89473575
05.07.2006;109.057237;93.94578839
06.07.2006;107.9666646;94.88524628
07.07.2006;106.886998;95.83409874
08.07.2006;107.955868;95.83409874
09.07.2006;107.955868;96.79243973
10.07.2006;109.0354266;95.82451533
11.07.2006;109.0354266;96.78276048
12.07.2006;110.1257809;95.81493288
13.07.2006;111.2270387;94.85678355
14.07.2006;112.3393091;95.80535138
15.07.2006;112.3393091;95.80535138
16.07.2006;112.3393091;94.84729787
17.07.2006;111.215916;94.84729787
18.07.2006;111.215916;94.84729787
19.07.2006;110.1037569;93.89882489
20.07.2006;111.2047944;94.83781314
21.07.2006;110.0927465;93.88943501
22.07.2006;108.991819;92.95054066
23.07.2006;107.9019008;92.95054066
24.07.2006;108.9809198;92.02103525
25.07.2006;108.9809198;92.02103525
26.07.2006;110.070729;92.02103525
27.07.2006;111.1714363;92.02103525
28.07.2006;110.059722;92.94124561
29.07.2006;111.1603192;92.01183315
30.07.2006;110.048716;92.93195148
31.07.2006;110.048716;92.93195148
01.08.2006;110.048716;92.00263197
02.08.2006;111.1492031;91.08260565
03.08.2006;111.1492031;90.17177959
04.08.2006;112.2606952;89.27006179
05.08.2006;111.1380882;88.37736118
06.08.2006;111.1380882;88.37736118
07.08.2006;110.0267073;88.37736118
08.08.2006;108.9264403;88.37736118
09.08.2006;107.8371759;87.49358756
10.08.2006;107.8371759;87.49358756
11.08.2006;108.9155476;88.36852344
12.08.2006;108.9155476;88.36852344
13.08.2006;110.0047031;88.36852344
14.08.2006;110.0047031;88.36852344
15.08.2006;110.0047031;89.25220867
16.08.2006;108.9046561;89.25220867
17.08.2006;108.9046561;90.14473076
18.08.2006;107.8156095;90.14473076
19.08.2006;106.7374534;89.24328345
20.08.2006;106.7374534;90.13571629
21.08.2006;105.6700789;91.03707345
22.08.2006;106.7267797;91.03707345
23.08.2006;106.7267797;91.94744419
24.08.2006;106.7267797;91.94744419
25.08.2006;107.7940475;92.86691863
26.08.2006;107.7940475;93.79558781
27.08.2006;108.8719879;92.85763194
28.08.2006;109.9607078;92.85763194
29.08.2006;108.8611007;93.78620826
30.08.2006;107.7724897;92.84834617
31.08.2006;106.6947648;92.84834617
01.09.2006;105.6278172;93.77682963
02.09.2006;104.571539;92.83906134
03.09.2006;105.6172544;92.83906134
04.09.2006;105.6172544;92.83906134
05.09.2006;106.6734269;92.83906134
06.09.2006;106.6734269;91.91067072
07.09.2006;106.6734269;90.99156402
08.09.2006;106.6734269;90.99156402
09.09.2006;106.6734269;90.08164838
10.09.2006;107.7401612;90.98246486
11.09.2006;107.7401612;90.98246486
12.09.2006;106.6627596;91.89228951
13.09.2006;105.596132;91.89228951
14.09.2006;105.596132;92.8112124
15.09.2006;104.5401707;93.73932453
16.09.2006;103.494769;93.73932453
17.09.2006;104.5297167;93.73932453
18.09.2006;103.4844195;94.67671777
19.09.2006;104.5192637;95.62348495
20.09.2006;105.5644563;95.62348495
21.09.2006;104.5088118;94.6672501
22.09.2006;105.5538999;94.6672501
23.09.2006;105.5538999;95.6139226
24.09.2006;104.4983609;94.65778338
25.09.2006;103.4533773;93.71120554
26.09.2006;104.4879111;94.6483176
27.09.2006;104.4879111;94.6483176
28.09.2006;104.4879111;94.6483176
29.09.2006;105.5327902;94.6483176
30.09.2006;104.4774623;95.59480077
01.10.2006;103.4326876;95.59480077
02.10.2006;103.4326876;96.55074878
03.10.2006;103.4326876;96.55074878
04.10.2006;102.3983608;95.58524129
05.10.2006;101.3743772;95.58524129
06.10.2006;100.3606334;96.54109371
07.10.2006;100.3606334;96.54109371
08.10.2006;101.3642397;96.54109371
09.10.2006;101.3642397;96.54109371
10.10.2006;100.3505973;96.54109371
11.10.2006;101.3541033;95.57568277
12.10.2006;101.3541033;96.5314396
13.10.2006;100.3405623;95.5661252
14.10.2006;99.33715664;96.52178645
15.10.2006;99.33715664;97.48700432
16.10.2006;99.33715664;97.48700432
17.10.2006;98.34378508;98.46187436
18.10.2006;97.36034723;97.47725562
19.10.2006;97.36034723;98.45202817
20.10.2006;97.36034723;98.45202817
21.10.2006;98.3339507;99.43654846
22.10.2006;97.35061119;99.43654846
23.10.2006;98.3241173;100.4309139
24.10.2006;99.30735848;100.4309139
25.10.2006;98.31428489;99.4266048
26.10.2006;99.29742774;100.4208708
27.10.2006;100.290402;99.41666214
28.10.2006;99.287498;100.4108288
29.10.2006;99.287498;101.4149371
30.10.2006;99.287498;101.4149371
31.10.2006;99.287498;102.4290864
01.11.2006;99.287498;103.4533773
02.11.2006;100.280373;104.4879111
03.11.2006;101.2831767;104.4879111
04.11.2006;102.2960085;104.4879111
05.11.2006;101.2730484;103.4430319
06.11.2006;102.2857789;102.4086016
07.11.2006;102.2857789;102.4086016
08.11.2006;101.2629211;102.4086016
09.11.2006;102.2755503;103.4326876
10.11.2006;103.2983058;103.4326876
11.11.2006;104.3312889;103.4326876
12.11.2006;104.3312889;102.3983608
13.11.2006;103.287976;101.3743772
14.11.2006;102.2550962;101.3743772
15.11.2006;101.2325452;102.3881209
16.11.2006;100.2202198;103.4120021
17.11.2006;101.222422;103.4120021
18.11.2006;102.2346462;103.4120021
19.11.2006;101.2122997;104.4461222
20.11.2006;102.2244227;104.4461222
21.11.2006;101.2021785;103.4016609
22.11.2006;102.2142003;103.4016609
23.11.2006;103.2363423;103.4016609
24.11.2006;103.2363423;104.4356775
25.11.2006;102.2039789;103.3913208
26.11.2006;102.2039789;102.3574076
27.11.2006;101.1819391;101.3338335
28.11.2006;102.1937585;102.3471718
29.11.2006;101.1718209;102.3471718
30.11.2006;102.1835391;102.3471718
01.12.2006;101.1617037;103.3706435
02.12.2006;100.1500867;104.40435
03.12.2006;101.1515875;104.40435
04.12.2006;102.1631034;104.40435
05.12.2006;101.1414724;104.40435
06.12.2006;100.1300577;104.40435
07.12.2006;99.12875709;105.4483935
08.12.2006;100.1200447;105.4483935
09.12.2006;101.1212451;105.4483935
10.12.2006;101.1212451;104.3939095
11.12.2006;100.1100327;103.3499704
12.12.2006;101.111133;102.3164707
13.12.2006;102.1222443;103.3396355
14.12.2006;103.1434668;104.3730318
15.12.2006;103.1434668;105.4167621
16.12.2006;102.1120321;106.4709297
17.12.2006;103.1331524;107.535639
18.12.2006;102.1018209;106.4602827
19.12.2006;102.1018209;105.3956798
20.12.2006;102.1018209;105.3956798
21.12.2006;101.0808027;105.3956798
22.12.2006;101.0808027;104.341723
23.12.2006;102.0916107;103.2983058
24.12.2006;101.0706946;104.3312889
25.12.2006;100.0599876;103.287976
26.12.2006;100.0599876;103.287976
27.12.2006;99.05938777;103.287976
28.12.2006;100.0499817;103.287976
29.12.2006;99.04948183;103.287976
30.12.2006;100.0399767;104.3208557
31.12.2006;99.03957689;105.3640643
01.01.2007;100.0299727;106.4177049
02.01.2007;100.0299727;107.481882
03.01.2007;100.0299727;106.4070632
04.01.2007;100.0299727;106.4070632
05.01.2007;100.0299727;107.4711338
06.01.2007;101.0302724;106.3964225
07.01.2007;100.0199697;105.3324582
08.01.2007;101.0201694;104.2791336
09.01.2007;102.030371;104.2791336
10.01.2007;103.0506748;103.2363423
11.01.2007;103.0506748;102.2039789
12.01.2007;104.0811815;101.1819391
13.01.2007;103.0403697;101.1819391
14.01.2007;104.0707734;100.1701197
15.01.2007;104.0707734;99.16841851
16.01.2007;105.1114811;98.17673432
17.01.2007;104.0603663;99.15850167
18.01.2007;104.0603663;98.16691665
19.01.2007;104.0603663;99.14858582
20.01.2007;105.10097;100.1400717
21.01.2007;105.10097;101.1414724
22.01.2007;105.10097;100.1300577
23.01.2007;104.0499603;101.1313582
24.01.2007;104.0499603;100.1200447
25.01.2007;104.0499603;100.1200447
26.01.2007;105.0904599;99.11884421
27.01.2007;106.1413645;98.12765577
28.01.2007;107.2027781;98.12765577
29.01.2007;107.2027781;98.12765577
30.01.2007;106.1307503;99.10893233
31.01.2007;106.1307503;100.1000217
01.02.2007;107.1920578;100.1000217
02.02.2007;106.1201373;100.1000217
03.02.2007;105.0589359;101.1010219
04.02.2007;106.1095253;102.1120321
05.02.2007;107.1706205;103.1331524
06.02.2007;107.1706205;104.1644839
07.02.2007;106.0989143;103.1228391
08.02.2007;105.0379252;103.1228391
09.02.2007;105.0379252;104.1540675
10.02.2007;105.0379252;105.1956082
11.02.2007;103.9875459;104.1436521
12.02.2007;105.0274214;103.1022156
13.02.2007;106.0776956;104.1332377
14.02.2007;105.0169186;103.0919053
15.02.2007;106.0670878;103.0919053
16.02.2007;106.0670878;103.0919053
17.02.2007;106.0670878;103.0919053
18.02.2007;106.0670878;104.1228244
19.02.2007;107.1277587;104.1228244
20.02.2007;108.1990363;105.1640526
21.02.2007;107.1170459;104.1124121
22.02.2007;107.1170459;103.071288
23.02.2007;106.0458754;102.0405751
24.02.2007;107.1063342;102.0405751
25.02.2007;106.0352709;101.0201694
26.02.2007;104.9749182;101.0201694
27.02.2007;106.0246673;102.030371
28.02.2007;107.084914;101.0100673
01.03.2007;106.0140649;99.99996666
02.03.2007;107.0742055;98.999967
03.03.2007;106.0034635;98.999967
04.03.2007;106.0034635;99.98996667
05.03.2007;107.0634981;100.9898663
06.03.2007;107.0634981;101.999765
07.03.2007;105.9928631;100.9797673
08.03.2007;107.0527917;100.9797673
09.03.2007;107.0527917;101.989565
10.03.2007;107.0527917;103.0094607
11.03.2007;107.0527917;101.9793661
12.03.2007;108.1233197;100.9595724
13.03.2007;108.1233197;100.9595724
14.03.2007;109.2045529;100.9595724
15.03.2007;110.2965984;101.9691681
16.03.2007;110.2965984;100.9494764
17.03.2007;110.2965984;100.9494764
18.03.2007;109.1936324;101.9589712
19.03.2007;110.2855687;101.9589712
20.03.2007;109.182713;101.9589712
21.03.2007;110.2745402;100.9393815
22.03.2007;110.2745402;99.92998768
23.03.2007;109.1717948;98.93068781
24.03.2007;110.2635127;99.91999469
25.03.2007;111.3661478;100.9191946
26.03.2007;112.4798093;99.91000269
27.03.2007;113.6046074;98.91090266
28.03.2007;112.4685613;97.92179363
29.03.2007;113.593247;97.92179363
30.03.2007;113.593247;97.92179363
31.03.2007;114.7291794;98.90101157
01.04.2007;114.7291794;98.90101157
02.04.2007;115.8764712;99.89002168
03.04.2007;117.0352359;99.89002168
04.04.2007;117.0352359;98.89112147
05.04.2007;117.0352359;99.88003268
06.04.2007;117.0352359;99.88003268
07.04.2007;115.8648836;98.88123236
08.04.2007;115.8648836;99.87004468
09.04.2007;114.7062347;98.87134423
10.04.2007;115.8532971;99.86005767
11.04.2007;117.0118301;98.8614571
12.04.2007;115.8417118;98.8614571
13.04.2007;115.8417118;98.8614571
14.04.2007;117.0001289;98.8614571
15.04.2007;115.8301276;98.8614571
16.04.2007;116.9884289;98.8614571
17.04.2007;115.8185446;97.87284253
18.04.2007;116.97673;96.8941141
19.04.2007;116.97673;97.86305524
20.04.2007;116.97673;97.86305524
21.04.2007;115.8069627;97.86305524
22.04.2007;115.8069627;96.88442469
23.04.2007;116.9650323;96.88442469
24.04.2007;118.1346827;96.88442469
25.04.2007;116.9533358;97.85326894
26.04.2007;116.9533358;98.83180163
27.04.2007;118.1228692;97.84348361
28.04.2007;116.9416405;97.84348361
29.04.2007;116.9416405;98.82191845
30.04.2007;118.1110569;99.81013763
01.05.2007;118.1110569;100.808239
02.05.2007;116.9299463;99.80015662
03.05.2007;115.7606469;98.80215505
04.05.2007;116.9182533;97.8141335
05.05.2007;118.0874359;97.8141335
06.05.2007;119.2683102;97.8141335
07.05.2007;119.2683102;98.79227483
08.05.2007;120.4609933;99.78019758
09.05.2007;120.4609933;100.7779996
10.05.2007;121.6656033;100.7779996
11.05.2007;121.6656033;100.7779996
12.05.2007;120.4489472;99.77021956
13.05.2007;121.6534367;100.7679218
14.05.2007;121.6534367;99.76024254
15.05.2007;120.4369023;99.76024254
16.05.2007;121.6412714;100.757845
17.05.2007;122.8576841;99.75026652
18.05.2007;121.6291072;99.75026652
19.05.2007;122.8453983;99.75026652
20.05.2007;122.8453983;100.7477692
21.05.2007;122.8453983;99.74029149
22.05.2007;122.8453983;98.74288858
23.05.2007;124.0738523;98.74288858
24.05.2007;124.0738523;97.75545969
25.05.2007;124.0738523;98.73301429
26.05.2007;125.3145908;99.72034443
27.05.2007;126.5677367;100.7175479
28.05.2007;125.3020594;101.7247234
29.05.2007;124.0490388;101.7247234
30.05.2007;122.8085484;101.7247234
31.05.2007;122.8085484;102.7419706
01.06.2007;121.5804629;101.7145509
02.06.2007;120.3646583;102.7316964
03.06.2007;121.5683049;101.7043794
04.06.2007;120.3526218;100.6873356
05.06.2007;119.1490956;99.68046227
06.06.2007;119.1490956;99.68046227
07.06.2007;120.3405865;100.6772669
08.06.2007;120.3405865;100.6772669
09.06.2007;121.5439924;100.6772669
10.06.2007;121.5439924;100.6772669
11.06.2007;120.3285525;99.67049423
12.06.2007;119.125267;100.6671992
13.06.2007;120.3165196;101.6738712
14.06.2007;120.3165196;101.6738712
15.06.2007;121.5196848;102.6906099
16.06.2007;122.7348817;103.717516
17.06.2007;122.7348817;104.7546911
18.06.2007;123.9622305;103.7071442
19.06.2007;122.7226082;103.7071442
20.06.2007;122.7226082;102.6700728
21.06.2007;121.4953821;103.6967735
22.06.2007;120.2804283;104.7337412
